Date;S&Pprice;;;;;;;
21-Nov-78;95.01;;;;;;;
22-Nov-78;95.48;;;;;;;
24-Nov-78;95.79;;;;;;;
27-Nov-78;95.99;;;;;;;
28-Nov-78;95.15;;;;;;;
29-Nov-78;93.75;;;;;;;
30-Nov-78;94.7;;;;;;;
1-Dec-78;96.28;;;;;;;
4-Dec-78;96.15;;;;;;;
5-Dec-78;97.44;;;;;;;
6-Dec-78;97.49;;;;;;;
7-Dec-78;97.08;;;;;;;
8-Dec-78;96.63;;;;;;;
11-Dec-78;97.11;;;;;;;
12-Dec-78;96.59;;;;;;;
13-Dec-78;96.06;;;;;;;
14-Dec-78;96.04;;;;;;;
15-Dec-78;95.33;;;;;;;
18-Dec-78;93.44;;;;;;;
19-Dec-78;94.24;;;;;;;
20-Dec-78;94.68;;;;;;;
21-Dec-78;94.71;;;;;;;
22-Dec-78;96.31;;;;;;;
26-Dec-78;97.52;;;;;;;
27-Dec-78;96.66;;;;;;;
28-Dec-78;96.28;;;;;;;
29-Dec-78;96.11;;;;;;;
2-Jan-79;96.73;;;;;;;
3-Jan-79;97.8;;;;;;;
4-Jan-79;98.58;;;;;;;
5-Jan-79;99.13;;;;;;;
8-Jan-79;98.8;;;;;;;
9-Jan-79;99.33;;;;;;;
10-Jan-79;98.77;;;;;;;
11-Jan-79;99.1;;;;;;;
12-Jan-79;99.93;;;;;;;
15-Jan-79;100.69;;;;;;;
16-Jan-79;99.46;;;;;;;
17-Jan-79;99.48;;;;;;;
18-Jan-79;99.72;;;;;;;
19-Jan-79;99.75;;;;;;;
22-Jan-79;99.9;;;;;;;
23-Jan-79;100.6;;;;;;;
24-Jan-79;100.16;;;;;;;
25-Jan-79;101.19;;;;;;;
26-Jan-79;101.86;;;;;;;
29-Jan-79;101.55;;;;;;;
30-Jan-79;101.05;;;;;;;
31-Jan-79;99.93;;;;;;;
1-Feb-79;99.96;;;;;;;
2-Feb-79;99.5;;;;;;;
5-Feb-79;98.09;;;;;;;
6-Feb-79;98.05;;;;;;;
7-Feb-79;97.16;;;;;;;
8-Feb-79;97.65;;;;;;;
9-Feb-79;97.87;;;;;;;
12-Feb-79;98.2;;;;;;;
13-Feb-79;98.93;;;;;;;
14-Feb-79;98.87;;;;;;;
15-Feb-79;98.73;;;;;;;
16-Feb-79;98.67;;;;;;;
20-Feb-79;99.42;;;;;;;
21-Feb-79;99.07;;;;;;;
22-Feb-79;98.33;;;;;;;
23-Feb-79;97.78;;;;;;;
26-Feb-79;97.67;;;;;;;
27-Feb-79;96.13;;;;;;;
28-Feb-79;96.28;;;;;;;
1-Mar-79;96.9;;;;;;;
2-Mar-79;96.97;;;;;;;
5-Mar-79;98.06;;;;;;;
6-Mar-79;97.87;;;;;;;
7-Mar-79;98.44;;;;;;;
8-Mar-79;99.58;;;;;;;
9-Mar-79;99.54;;;;;;;
12-Mar-79;99.67;;;;;;;
13-Mar-79;99.84;;;;;;;
14-Mar-79;99.71;;;;;;;
15-Mar-79;99.86;;;;;;;
16-Mar-79;100.69;;;;;;;
19-Mar-79;101.06;;;;;;;
20-Mar-79;100.5;;;;;;;
21-Mar-79;101.25;;;;;;;
22-Mar-79;101.67;;;;;;;
23-Mar-79;101.6;;;;;;;
26-Mar-79;101.04;;;;;;;
27-Mar-79;102.48;;;;;;;
28-Mar-79;102.12;;;;;;;
29-Mar-79;102.03;;;;;;;
30-Mar-79;101.59;;;;;;;
2-Apr-79;100.9;;;;;;;
3-Apr-79;102.4;;;;;;;
4-Apr-79;102.65;;;;;;;
5-Apr-79;103.26;;;;;;;
6-Apr-79;103.18;;;;;;;
9-Apr-79;102.87;;;;;;;
10-Apr-79;103.34;;;;;;;
11-Apr-79;102.31;;;;;;;
12-Apr-79;102.0;;;;;;;
16-Apr-79;101.12;;;;;;;
17-Apr-79;101.24;;;;;;;
18-Apr-79;101.7;;;;;;;
19-Apr-79;101.28;;;;;;;
20-Apr-79;101.23;;;;;;;
23-Apr-79;101.57;;;;;;;
24-Apr-79;102.2;;;;;;;
25-Apr-79;102.5;;;;;;;
26-Apr-79;102.01;;;;;;;
27-Apr-79;101.8;;;;;;;
30-Apr-79;101.76;;;;;;;
1-May-79;101.68;;;;;;;
2-May-79;101.72;;;;;;;
3-May-79;101.81;;;;;;;
4-May-79;100.69;;;;;;;
7-May-79;99.02;;;;;;;
8-May-79;99.17;;;;;;;
9-May-79;99.46;;;;;;;
10-May-79;98.52;;;;;;;
11-May-79;98.52;;;;;;;
14-May-79;98.06;;;;;;;
15-May-79;98.14;;;;;;;
16-May-79;98.42;;;;;;;
17-May-79;99.94;;;;;;;
18-May-79;99.93;;;;;;;
21-May-79;100.14;;;;;;;
22-May-79;100.51;;;;;;;
23-May-79;99.89;;;;;;;
24-May-79;99.93;;;;;;;
25-May-79;100.22;;;;;;;
29-May-79;100.05;;;;;;;
30-May-79;99.11;;;;;;;
31-May-79;99.08;;;;;;;
1-Jun-79;99.17;;;;;;;
4-Jun-79;99.32;;;;;;;
5-Jun-79;100.62;;;;;;;
6-Jun-79;101.3;;;;;;;
7-Jun-79;101.79;;;;;;;
8-Jun-79;101.49;;;;;;;
11-Jun-79;101.91;;;;;;;
12-Jun-79;102.85;;;;;;;
13-Jun-79;102.31;;;;;;;
14-Jun-79;102.2;;;;;;;
15-Jun-79;102.09;;;;;;;
18-Jun-79;101.56;;;;;;;
19-Jun-79;101.58;;;;;;;
20-Jun-79;101.63;;;;;;;
21-Jun-79;102.09;;;;;;;
22-Jun-79;102.64;;;;;;;
25-Jun-79;102.09;;;;;;;
26-Jun-79;101.66;;;;;;;
27-Jun-79;102.27;;;;;;;
28-Jun-79;102.8;;;;;;;
29-Jun-79;102.91;;;;;;;
2-Jul-79;101.99;;;;;;;
3-Jul-79;102.09;;;;;;;
5-Jul-79;102.43;;;;;;;
6-Jul-79;103.62;;;;;;;
9-Jul-79;104.47;;;;;;;
10-Jul-79;104.2;;;;;;;
11-Jul-79;103.64;;;;;;;
12-Jul-79;102.69;;;;;;;
13-Jul-79;102.32;;;;;;;
16-Jul-79;102.74;;;;;;;
17-Jul-79;101.83;;;;;;;
18-Jul-79;101.69;;;;;;;
19-Jul-79;101.61;;;;;;;
20-Jul-79;101.82;;;;;;;
23-Jul-79;101.59;;;;;;;
24-Jul-79;101.97;;;;;;;
25-Jul-79;103.08;;;;;;;
26-Jul-79;103.1;;;;;;;
27-Jul-79;103.1;;;;;;;
30-Jul-79;103.15;;;;;;;
31-Jul-79;103.81;;;;;;;
1-Aug-79;104.17;;;;;;;
2-Aug-79;104.1;;;;;;;
3-Aug-79;104.04;;;;;;;
6-Aug-79;104.3;;;;;;;
7-Aug-79;105.65;;;;;;;
8-Aug-79;105.98;;;;;;;
9-Aug-79;105.49;;;;;;;
10-Aug-79;106.4;;;;;;;
13-Aug-79;107.42;;;;;;;
14-Aug-79;107.52;;;;;;;
15-Aug-79;108.25;;;;;;;
16-Aug-79;108.09;;;;;;;
17-Aug-79;108.3;;;;;;;
20-Aug-79;108.83;;;;;;;
21-Aug-79;108.91;;;;;;;
22-Aug-79;108.99;;;;;;;
23-Aug-79;108.63;;;;;;;
24-Aug-79;108.6;;;;;;;
27-Aug-79;109.14;;;;;;;
28-Aug-79;109.02;;;;;;;
29-Aug-79;109.02;;;;;;;
30-Aug-79;109.02;;;;;;;
31-Aug-79;109.32;;;;;;;
4-Sep-79;107.44;;;;;;;
5-Sep-79;106.4;;;;;;;
6-Sep-79;106.85;;;;;;;
7-Sep-79;107.66;;;;;;;
10-Sep-79;108.17;;;;;;;
11-Sep-79;107.51;;;;;;;
12-Sep-79;107.82;;;;;;;
13-Sep-79;107.85;;;;;;;
14-Sep-79;108.76;;;;;;;
17-Sep-79;108.84;;;;;;;
18-Sep-79;108.0;;;;;;;
19-Sep-79;108.28;;;;;;;
20-Sep-79;110.51;;;;;;;
21-Sep-79;110.47;;;;;;;
24-Sep-79;109.61;;;;;;;
25-Sep-79;109.68;;;;;;;
26-Sep-79;109.96;;;;;;;
27-Sep-79;110.21;;;;;;;
28-Sep-79;109.32;;;;;;;
1-Oct-79;108.56;;;;;;;
2-Oct-79;109.59;;;;;;;
3-Oct-79;109.59;;;;;;;
4-Oct-79;110.17;;;;;;;
5-Oct-79;111.27;;;;;;;
8-Oct-79;109.88;;;;;;;
9-Oct-79;106.63;;;;;;;
10-Oct-79;105.3;;;;;;;
11-Oct-79;105.05;;;;;;;
12-Oct-79;104.49;;;;;;;
15-Oct-79;103.36;;;;;;;
16-Oct-79;103.19;;;;;;;
17-Oct-79;103.39;;;;;;;
18-Oct-79;103.61;;;;;;;
19-Oct-79;101.6;;;;;;;
22-Oct-79;100.71;;;;;;;
23-Oct-79;100.28;;;;;;;
24-Oct-79;100.44;;;;;;;
25-Oct-79;100.0;;;;;;;
26-Oct-79;100.57;;;;;;;
29-Oct-79;100.71;;;;;;;
30-Oct-79;102.67;;;;;;;
31-Oct-79;101.82;;;;;;;
1-Nov-79;102.57;;;;;;;
2-Nov-79;102.51;;;;;;;
5-Nov-79;101.82;;;;;;;
6-Nov-79;101.2;;;;;;;
7-Nov-79;99.87;;;;;;;
8-Nov-79;100.3;;;;;;;
9-Nov-79;101.51;;;;;;;
12-Nov-79;103.51;;;;;;;
13-Nov-79;102.94;;;;;;;
14-Nov-79;103.39;;;;;;;
15-Nov-79;104.13;;;;;;;
16-Nov-79;103.79;;;;;;;
19-Nov-79;104.23;;;;;;;
20-Nov-79;103.69;;;;;;;
21-Nov-79;103.89;;;;;;;
23-Nov-79;104.67;;;;;;;
26-Nov-79;106.8;;;;;;;
27-Nov-79;106.38;;;;;;;
28-Nov-79;106.77;;;;;;;
29-Nov-79;106.81;;;;;;;
30-Nov-79;106.16;;;;;;;
3-Dec-79;105.83;;;;;;;
4-Dec-79;106.79;;;;;;;
5-Dec-79;107.25;;;;;;;
6-Dec-79;108.0;;;;;;;
7-Dec-79;107.52;;;;;;;
10-Dec-79;107.67;;;;;;;
11-Dec-79;107.49;;;;;;;
12-Dec-79;107.52;;;;;;;
13-Dec-79;107.67;;;;;;;
14-Dec-79;108.92;;;;;;;
17-Dec-79;109.33;;;;;;;
18-Dec-79;108.3;;;;;;;
19-Dec-79;108.2;;;;;;;
20-Dec-79;108.26;;;;;;;
21-Dec-79;107.59;;;;;;;
24-Dec-79;107.66;;;;;;;
26-Dec-79;107.78;;;;;;;
27-Dec-79;107.96;;;;;;;
28-Dec-79;107.84;;;;;;;
31-Dec-79;107.94;;;;;;;
2-Jan-80;105.76;;;;;;;
3-Jan-80;105.22;;;;;;;
4-Jan-80;106.52;;;;;;;
7-Jan-80;106.81;;;;;;;
8-Jan-80;108.95;;;;;;;
9-Jan-80;109.05;;;;;;;
10-Jan-80;109.89;;;;;;;
11-Jan-80;109.92;;;;;;;
14-Jan-80;110.38;;;;;;;
15-Jan-80;111.14;;;;;;;
16-Jan-80;111.05;;;;;;;
17-Jan-80;110.7;;;;;;;
18-Jan-80;111.07;;;;;;;
21-Jan-80;112.1;;;;;;;
22-Jan-80;111.51;;;;;;;
23-Jan-80;113.44;;;;;;;
24-Jan-80;113.7;;;;;;;
25-Jan-80;113.61;;;;;;;
28-Jan-80;114.85;;;;;;;
29-Jan-80;114.07;;;;;;;
30-Jan-80;115.2;;;;;;;
31-Jan-80;114.16;;;;;;;
1-Feb-80;115.12;;;;;;;
4-Feb-80;114.37;;;;;;;
5-Feb-80;114.66;;;;;;;
6-Feb-80;115.72;;;;;;;
7-Feb-80;116.28;;;;;;;
8-Feb-80;117.95;;;;;;;
11-Feb-80;117.12;;;;;;;
12-Feb-80;117.9;;;;;;;
13-Feb-80;118.44;;;;;;;
14-Feb-80;116.72;;;;;;;
15-Feb-80;115.41;;;;;;;
19-Feb-80;114.6;;;;;;;
20-Feb-80;116.47;;;;;;;
21-Feb-80;115.28;;;;;;;
22-Feb-80;115.04;;;;;;;
25-Feb-80;113.33;;;;;;;
26-Feb-80;113.98;;;;;;;
27-Feb-80;112.38;;;;;;;
28-Feb-80;112.35;;;;;;;
29-Feb-80;113.66;;;;;;;
3-Mar-80;112.5;;;;;;;
4-Mar-80;112.78;;;;;;;
5-Mar-80;111.13;;;;;;;
6-Mar-80;108.65;;;;;;;
7-Mar-80;106.9;;;;;;;
10-Mar-80;106.51;;;;;;;
11-Mar-80;107.78;;;;;;;
12-Mar-80;106.87;;;;;;;
13-Mar-80;105.62;;;;;;;
14-Mar-80;105.43;;;;;;;
17-Mar-80;102.26;;;;;;;
18-Mar-80;104.1;;;;;;;
19-Mar-80;104.31;;;;;;;
20-Mar-80;103.12;;;;;;;
21-Mar-80;102.31;;;;;;;
24-Mar-80;99.28;;;;;;;
25-Mar-80;99.19;;;;;;;
26-Mar-80;98.68;;;;;;;
27-Mar-80;98.22;;;;;;;
28-Mar-80;100.68;;;;;;;
31-Mar-80;102.09;;;;;;;
1-Apr-80;102.18;;;;;;;
2-Apr-80;102.68;;;;;;;
3-Apr-80;102.15;;;;;;;
7-Apr-80;100.19;;;;;;;
8-Apr-80;101.2;;;;;;;
9-Apr-80;103.11;;;;;;;
10-Apr-80;104.08;;;;;;;
11-Apr-80;103.79;;;;;;;
14-Apr-80;102.84;;;;;;;
15-Apr-80;102.63;;;;;;;
16-Apr-80;101.54;;;;;;;
17-Apr-80;101.05;;;;;;;
18-Apr-80;100.55;;;;;;;
21-Apr-80;99.8;;;;;;;
22-Apr-80;103.43;;;;;;;
23-Apr-80;103.73;;;;;;;
24-Apr-80;104.4;;;;;;;
25-Apr-80;105.16;;;;;;;
28-Apr-80;105.64;;;;;;;
29-Apr-80;105.86;;;;;;;
30-Apr-80;106.29;;;;;;;
1-May-80;105.46;;;;;;;
2-May-80;105.58;;;;;;;
5-May-80;106.38;;;;;;;
6-May-80;106.25;;;;;;;
7-May-80;107.18;;;;;;;
8-May-80;106.13;;;;;;;
9-May-80;104.72;;;;;;;
12-May-80;104.78;;;;;;;
13-May-80;106.3;;;;;;;
14-May-80;106.85;;;;;;;
15-May-80;106.99;;;;;;;
16-May-80;107.35;;;;;;;
19-May-80;107.67;;;;;;;
20-May-80;107.62;;;;;;;
21-May-80;107.72;;;;;;;
22-May-80;109.01;;;;;;;
23-May-80;110.62;;;;;;;
27-May-80;111.4;;;;;;;
28-May-80;112.06;;;;;;;
29-May-80;110.27;;;;;;;
30-May-80;111.24;;;;;;;
2-Jun-80;110.76;;;;;;;
3-Jun-80;110.51;;;;;;;
4-Jun-80;112.61;;;;;;;
5-Jun-80;112.78;;;;;;;
6-Jun-80;113.2;;;;;;;
9-Jun-80;113.71;;;;;;;
10-Jun-80;114.66;;;;;;;
11-Jun-80;116.02;;;;;;;
12-Jun-80;115.52;;;;;;;
13-Jun-80;115.81;;;;;;;
16-Jun-80;116.09;;;;;;;
17-Jun-80;116.03;;;;;;;
18-Jun-80;116.26;;;;;;;
19-Jun-80;114.66;;;;;;;
20-Jun-80;114.06;;;;;;;
23-Jun-80;114.51;;;;;;;
24-Jun-80;115.14;;;;;;;
25-Jun-80;116.72;;;;;;;
26-Jun-80;116.19;;;;;;;
27-Jun-80;116.0;;;;;;;
30-Jun-80;114.24;;;;;;;
1-Jul-80;114.93;;;;;;;
2-Jul-80;115.68;;;;;;;
3-Jul-80;117.46;;;;;;;
7-Jul-80;118.29;;;;;;;
8-Jul-80;117.84;;;;;;;
9-Jul-80;117.98;;;;;;;
10-Jul-80;116.95;;;;;;;
11-Jul-80;117.84;;;;;;;
14-Jul-80;120.01;;;;;;;
15-Jul-80;119.3;;;;;;;
16-Jul-80;119.63;;;;;;;
17-Jul-80;121.44;;;;;;;
18-Jul-80;122.04;;;;;;;
21-Jul-80;122.51;;;;;;;
22-Jul-80;122.19;;;;;;;
23-Jul-80;121.93;;;;;;;
24-Jul-80;121.79;;;;;;;
25-Jul-80;120.78;;;;;;;
28-Jul-80;121.43;;;;;;;
29-Jul-80;122.4;;;;;;;
30-Jul-80;122.23;;;;;;;
31-Jul-80;121.67;;;;;;;
1-Aug-80;121.21;;;;;;;
4-Aug-80;120.98;;;;;;;
5-Aug-80;120.74;;;;;;;
6-Aug-80;121.55;;;;;;;
7-Aug-80;123.3;;;;;;;
8-Aug-80;123.61;;;;;;;
11-Aug-80;124.78;;;;;;;
12-Aug-80;123.79;;;;;;;
13-Aug-80;123.28;;;;;;;
14-Aug-80;125.25;;;;;;;
15-Aug-80;125.72;;;;;;;
18-Aug-80;123.39;;;;;;;
19-Aug-80;122.6;;;;;;;
20-Aug-80;123.77;;;;;;;
21-Aug-80;125.46;;;;;;;
22-Aug-80;126.02;;;;;;;
25-Aug-80;125.16;;;;;;;
26-Aug-80;124.84;;;;;;;
27-Aug-80;123.52;;;;;;;
28-Aug-80;122.08;;;;;;;
29-Aug-80;122.38;;;;;;;
2-Sep-80;123.74;;;;;;;
3-Sep-80;126.12;;;;;;;
4-Sep-80;125.42;;;;;;;
5-Sep-80;124.88;;;;;;;
8-Sep-80;123.31;;;;;;;
9-Sep-80;124.07;;;;;;;
10-Sep-80;124.81;;;;;;;
11-Sep-80;125.66;;;;;;;
12-Sep-80;125.54;;;;;;;
15-Sep-80;125.67;;;;;;;
16-Sep-80;126.74;;;;;;;
17-Sep-80;128.87;;;;;;;
18-Sep-80;128.4;;;;;;;
19-Sep-80;129.25;;;;;;;
22-Sep-80;130.4;;;;;;;
23-Sep-80;129.43;;;;;;;
24-Sep-80;130.37;;;;;;;
25-Sep-80;128.72;;;;;;;
26-Sep-80;126.35;;;;;;;
29-Sep-80;123.54;;;;;;;
30-Sep-80;125.46;;;;;;;
1-Oct-80;127.13;;;;;;;
2-Oct-80;128.09;;;;;;;
3-Oct-80;129.33;;;;;;;
6-Oct-80;131.73;;;;;;;
7-Oct-80;131.0;;;;;;;
8-Oct-80;131.65;;;;;;;
9-Oct-80;131.04;;;;;;;
10-Oct-80;130.29;;;;;;;
13-Oct-80;132.03;;;;;;;
14-Oct-80;132.02;;;;;;;
15-Oct-80;133.7;;;;;;;
16-Oct-80;132.22;;;;;;;
17-Oct-80;131.52;;;;;;;
20-Oct-80;132.61;;;;;;;
21-Oct-80;131.84;;;;;;;
22-Oct-80;131.92;;;;;;;
23-Oct-80;129.53;;;;;;;
24-Oct-80;129.85;;;;;;;
27-Oct-80;127.88;;;;;;;
28-Oct-80;128.05;;;;;;;
29-Oct-80;127.91;;;;;;;
30-Oct-80;126.29;;;;;;;
31-Oct-80;127.47;;;;;;;
3-Nov-80;129.04;;;;;;;
5-Nov-80;131.33;;;;;;;
6-Nov-80;128.91;;;;;;;
7-Nov-80;129.18;;;;;;;
10-Nov-80;129.48;;;;;;;
11-Nov-80;131.26;;;;;;;
12-Nov-80;134.59;;;;;;;
13-Nov-80;136.49;;;;;;;
14-Nov-80;137.15;;;;;;;
17-Nov-80;137.75;;;;;;;
18-Nov-80;139.7;;;;;;;
19-Nov-80;139.06;;;;;;;
20-Nov-80;140.4;;;;;;;
21-Nov-80;139.11;;;;;;;
24-Nov-80;138.31;;;;;;;
25-Nov-80;139.33;;;;;;;
26-Nov-80;140.17;;;;;;;
28-Nov-80;140.52;;;;;;;
1-Dec-80;137.21;;;;;;;
2-Dec-80;136.97;;;;;;;
3-Dec-80;136.71;;;;;;;
4-Dec-80;136.48;;;;;;;
5-Dec-80;134.03;;;;;;;
8-Dec-80;130.61;;;;;;;
9-Dec-80;130.48;;;;;;;
10-Dec-80;128.26;;;;;;;
11-Dec-80;127.36;;;;;;;
12-Dec-80;129.23;;;;;;;
15-Dec-80;129.45;;;;;;;
16-Dec-80;130.6;;;;;;;
17-Dec-80;132.89;;;;;;;
18-Dec-80;133.0;;;;;;;
19-Dec-80;133.7;;;;;;;
22-Dec-80;135.78;;;;;;;
23-Dec-80;135.3;;;;;;;
24-Dec-80;135.88;;;;;;;
26-Dec-80;136.57;;;;;;;
29-Dec-80;135.03;;;;;;;
30-Dec-80;135.33;;;;;;;
31-Dec-80;135.76;;;;;;;
2-Jan-81;136.34;;;;;;;
5-Jan-81;137.97;;;;;;;
6-Jan-81;138.12;;;;;;;
7-Jan-81;135.08;;;;;;;
8-Jan-81;133.06;;;;;;;
9-Jan-81;133.48;;;;;;;
12-Jan-81;133.52;;;;;;;
13-Jan-81;133.29;;;;;;;
14-Jan-81;133.47;;;;;;;
15-Jan-81;134.22;;;;;;;
16-Jan-81;134.77;;;;;;;
19-Jan-81;134.37;;;;;;;
20-Jan-81;131.65;;;;;;;
21-Jan-81;131.36;;;;;;;
22-Jan-81;130.26;;;;;;;
23-Jan-81;130.23;;;;;;;
26-Jan-81;129.84;;;;;;;
27-Jan-81;131.12;;;;;;;
28-Jan-81;130.34;;;;;;;
29-Jan-81;130.24;;;;;;;
30-Jan-81;129.55;;;;;;;
2-Feb-81;126.91;;;;;;;
3-Feb-81;128.46;;;;;;;
4-Feb-81;128.59;;;;;;;
5-Feb-81;129.63;;;;;;;
6-Feb-81;130.6;;;;;;;
9-Feb-81;129.27;;;;;;;
10-Feb-81;129.24;;;;;;;
11-Feb-81;128.24;;;;;;;
12-Feb-81;127.48;;;;;;;
13-Feb-81;126.98;;;;;;;
17-Feb-81;127.81;;;;;;;
18-Feb-81;128.48;;;;;;;
19-Feb-81;126.61;;;;;;;
20-Feb-81;126.58;;;;;;;
23-Feb-81;127.35;;;;;;;
24-Feb-81;127.39;;;;;;;
25-Feb-81;128.52;;;;;;;
26-Feb-81;130.1;;;;;;;
27-Feb-81;131.27;;;;;;;
2-Mar-81;132.01;;;;;;;
3-Mar-81;130.56;;;;;;;
4-Mar-81;130.86;;;;;;;
5-Mar-81;129.93;;;;;;;
6-Mar-81;129.85;;;;;;;
9-Mar-81;131.12;;;;;;;
10-Mar-81;130.46;;;;;;;
11-Mar-81;129.95;;;;;;;
12-Mar-81;133.19;;;;;;;
13-Mar-81;133.11;;;;;;;
16-Mar-81;134.68;;;;;;;
17-Mar-81;133.92;;;;;;;
18-Mar-81;134.22;;;;;;;
19-Mar-81;133.46;;;;;;;
20-Mar-81;134.08;;;;;;;
23-Mar-81;135.69;;;;;;;
24-Mar-81;134.67;;;;;;;
25-Mar-81;137.11;;;;;;;
26-Mar-81;136.27;;;;;;;
27-Mar-81;134.65;;;;;;;
30-Mar-81;134.28;;;;;;;
31-Mar-81;136.0;;;;;;;
1-Apr-81;136.57;;;;;;;
2-Apr-81;136.32;;;;;;;
3-Apr-81;135.49;;;;;;;
6-Apr-81;133.93;;;;;;;
7-Apr-81;133.91;;;;;;;
8-Apr-81;134.31;;;;;;;
9-Apr-81;134.67;;;;;;;
10-Apr-81;134.51;;;;;;;
13-Apr-81;133.15;;;;;;;
14-Apr-81;132.68;;;;;;;
15-Apr-81;134.17;;;;;;;
16-Apr-81;134.7;;;;;;;
20-Apr-81;135.45;;;;;;;
21-Apr-81;134.23;;;;;;;
22-Apr-81;134.14;;;;;;;
23-Apr-81;133.94;;;;;;;
24-Apr-81;135.14;;;;;;;
27-Apr-81;135.48;;;;;;;
28-Apr-81;134.33;;;;;;;
29-Apr-81;133.05;;;;;;;
30-Apr-81;132.81;;;;;;;
1-May-81;132.72;;;;;;;
4-May-81;130.67;;;;;;;
5-May-81;130.32;;;;;;;
6-May-81;130.78;;;;;;;
7-May-81;131.67;;;;;;;
8-May-81;131.66;;;;;;;
11-May-81;129.71;;;;;;;
12-May-81;130.72;;;;;;;
13-May-81;130.55;;;;;;;
14-May-81;131.28;;;;;;;
15-May-81;132.17;;;;;;;
18-May-81;132.54;;;;;;;
19-May-81;132.09;;;;;;;
20-May-81;132.0;;;;;;;
21-May-81;131.75;;;;;;;
22-May-81;131.33;;;;;;;
26-May-81;132.77;;;;;;;
27-May-81;133.77;;;;;;;
28-May-81;133.45;;;;;;;
29-May-81;132.59;;;;;;;
1-Jun-81;132.41;;;;;;;
2-Jun-81;130.62;;;;;;;
3-Jun-81;130.71;;;;;;;
4-Jun-81;130.96;;;;;;;
5-Jun-81;132.22;;;;;;;
8-Jun-81;132.24;;;;;;;
9-Jun-81;131.97;;;;;;;
10-Jun-81;132.32;;;;;;;
11-Jun-81;133.75;;;;;;;
12-Jun-81;133.49;;;;;;;
15-Jun-81;133.61;;;;;;;
16-Jun-81;132.15;;;;;;;
17-Jun-81;133.32;;;;;;;
18-Jun-81;131.64;;;;;;;
19-Jun-81;132.27;;;;;;;
22-Jun-81;131.95;;;;;;;
23-Jun-81;133.35;;;;;;;
24-Jun-81;132.66;;;;;;;
25-Jun-81;132.81;;;;;;;
26-Jun-81;132.56;;;;;;;
29-Jun-81;131.89;;;;;;;
30-Jun-81;131.21;;;;;;;
1-Jul-81;129.77;;;;;;;
2-Jul-81;128.64;;;;;;;
6-Jul-81;127.37;;;;;;;
7-Jul-81;128.24;;;;;;;
8-Jul-81;128.32;;;;;;;
9-Jul-81;129.3;;;;;;;
10-Jul-81;129.37;;;;;;;
13-Jul-81;129.64;;;;;;;
14-Jul-81;129.65;;;;;;;
15-Jul-81;130.23;;;;;;;
16-Jul-81;130.34;;;;;;;
17-Jul-81;130.76;;;;;;;
20-Jul-81;128.72;;;;;;;
21-Jul-81;128.34;;;;;;;
22-Jul-81;127.13;;;;;;;
23-Jul-81;127.4;;;;;;;
24-Jul-81;128.46;;;;;;;
27-Jul-81;129.9;;;;;;;
28-Jul-81;129.14;;;;;;;
29-Jul-81;129.16;;;;;;;
30-Jul-81;130.01;;;;;;;
31-Jul-81;130.92;;;;;;;
3-Aug-81;130.48;;;;;;;
4-Aug-81;131.18;;;;;;;
5-Aug-81;132.67;;;;;;;
6-Aug-81;132.64;;;;;;;
7-Aug-81;131.75;;;;;;;
10-Aug-81;132.54;;;;;;;
11-Aug-81;133.85;;;;;;;
12-Aug-81;133.4;;;;;;;
13-Aug-81;133.51;;;;;;;
14-Aug-81;132.49;;;;;;;
17-Aug-81;131.22;;;;;;;
18-Aug-81;130.11;;;;;;;
19-Aug-81;130.49;;;;;;;
20-Aug-81;130.69;;;;;;;
21-Aug-81;129.23;;;;;;;
24-Aug-81;125.5;;;;;;;
25-Aug-81;125.13;;;;;;;
26-Aug-81;124.96;;;;;;;
27-Aug-81;123.51;;;;;;;
28-Aug-81;124.08;;;;;;;
31-Aug-81;122.79;;;;;;;
1-Sep-81;123.02;;;;;;;
2-Sep-81;123.49;;;;;;;
3-Sep-81;121.24;;;;;;;
4-Sep-81;120.07;;;;;;;
8-Sep-81;117.98;;;;;;;
9-Sep-81;118.4;;;;;;;
10-Sep-81;120.14;;;;;;;
11-Sep-81;121.61;;;;;;;
14-Sep-81;120.66;;;;;;;
15-Sep-81;119.77;;;;;;;
16-Sep-81;118.87;;;;;;;
17-Sep-81;117.15;;;;;;;
18-Sep-81;116.26;;;;;;;
21-Sep-81;117.24;;;;;;;
22-Sep-81;116.68;;;;;;;
23-Sep-81;115.65;;;;;;;
24-Sep-81;115.01;;;;;;;
25-Sep-81;112.77;;;;;;;
28-Sep-81;115.53;;;;;;;
29-Sep-81;115.94;;;;;;;
30-Sep-81;116.18;;;;;;;
1-Oct-81;117.08;;;;;;;
2-Oct-81;119.36;;;;;;;
5-Oct-81;119.51;;;;;;;
6-Oct-81;119.39;;;;;;;
7-Oct-81;121.31;;;;;;;
8-Oct-81;122.31;;;;;;;
9-Oct-81;121.45;;;;;;;
12-Oct-81;121.21;;;;;;;
13-Oct-81;120.78;;;;;;;
14-Oct-81;118.8;;;;;;;
15-Oct-81;119.71;;;;;;;
16-Oct-81;119.19;;;;;;;
19-Oct-81;118.98;;;;;;;
20-Oct-81;120.28;;;;;;;
21-Oct-81;120.1;;;;;;;
22-Oct-81;119.64;;;;;;;
23-Oct-81;118.6;;;;;;;
26-Oct-81;118.16;;;;;;;
27-Oct-81;119.29;;;;;;;
28-Oct-81;119.45;;;;;;;
